"curie_id","label","mapped_curie","mapped_label","mapping_source_prefix","mapping_target_prefix","distance"
"DOID:11507","rumination disorder","ICD9CM:307.53","Rumination disorder","MFOMD,DOID","ICD9CM","1"
"DOID:10254","strawberry gallbladder","ICD9CM:575.6","Cholesterolosis of gallbladder","DOID","ICD9CM","1"
"DOID:11771","spontaneous ocular nystagmus","ICD9CM:379.53","Visual deprivation nystagmus","BAO,DOID","ICD9CM","1"
"DOID:670","amphetamine abuse","ICD9CM:305.7","","MFOMD,DOID","ICD9CM","1"
"DOID:9801","tuberculous peritonitis","ICD9CM:014.0","","DOID","ICD9CM","1"
"DOID:169","neuroendocrine tumor","ICD9CM:209-209.99","","BAO,DOID","ICD9CM","1"
"DOID:169","neuroendocrine tumor","ICD9CM:209","","BAO,DOID","ICD9CM","1"
"DOID:12175","dyshormonogenic goiter","ICD9CM:246.1","Dyshormonogenic goiter","BAO","ICD9CM","1"
"DOID:10234","histoplasmosis pericarditis","ICD9CM:115.93","Histoplasmosis, unspecified, pericarditis","DOID","ICD9CM","1"
"DOID:10095","intracranial abscess","ICD9CM:324.0","Intracranial abscess","BAO,DOID","ICD9CM","1"
"DOID:12537","hypermobility of coccyx","ICD9CM:724.71","Hypermobility of coccyx","DOID","ICD9CM","1"
"DOID:11283","peripheral scars of retina","ICD9CM:363.34","Peripheral scars","DOID","ICD9CM","1"
"DOID:11981","morbid obesity","ICD9CM:278.01","Morbid obesity","BAO,DOID","ICD9CM","1"
"DOID:14199","posterior dislocation of lens","ICD9CM:379.34","Posterior dislocation of lens","DOID","ICD9CM","1"
"DOID:11312","Mobitz type II atrioventricular block","ICD9CM:426.12","Mobitz (type) II atrioventricular block","DOID","ICD9CM","1"
"DOID:10968","spastic monoplegia","ICD9CM:343.3","Congenital monoplegia","DOID","ICD9CM","1"
"DOID:9446","cholangitis","ICD9CM:576.1","Cholangitis","BAO,DOID","ICD9CM","1"
"DOID:11164","band keratopathy","ICD9CM:371.43","Band-shaped keratopathy","BAO,DOID","ICD9CM","1"
"DOID:1395","schistosomiasis","ICD9CM:120.8","Other specified schistosomiasis","BAO,DOID","ICD9CM","1"
"DOID:117","heart cancer","ICD9CM:164.1","Malignant neoplasm of heart","BAO,DOID","ICD9CM","1"
"DOID:13300","Scheuermann's disease","ICD9CM:732.0","Juvenile osteochondrosis of spine","BAO,DOID","ICD9CM","1"
"DOID:12932","endomyocardial fibrosis","ICD9CM:425.0","Endomyocardial fibrosis","BAO,DOID","ICD9CM","1"
"DOID:11042","Felty's syndrome","ICD9CM:714.1","Felty's syndrome","BAO,DOID","ICD9CM","1"
"DOID:8937","Waldeyer's ring cancer","ICD9CM:149.1","Malignant neoplasm of waldeyer's ring","DOID","ICD9CM","1"
"DOID:12782","cicatricial ectropion","ICD9CM:374.14","Cicatricial ectropion","BAO,DOID","ICD9CM","1"
"DOID:0050534","congenital stationary night blindness","ICD9CM:368.61","Congenital night blindness","BAO","ICD9CM","1"
"DOID:11669","hypertrichosis of eyelid","ICD9CM:374.54","Hypertrichosis of eyelid","DOID","ICD9CM","1"
"DOID:8946","severe nonproliferative diabetic retinopathy","ICD9CM:362.06","Severe nonproliferative diabetic retinopathy","BAO,DOID","ICD9CM","1"
"DOID:11836","clubfoot","ICD9CM:754.51","Talipes equinovarus","ONTONEO,BAO,DOID","ICD9CM","1"
"DOID:8659","chickenpox","ICD9CM:052","","BAO,DOID","ICD9CM","1"
"DOID:9471","meningitis","ICD9CM:322","","BAO,DOID","ICD9CM","1"
"DOID:9471","meningitis","ICD9CM:322.9","Meningitis, unspecified","BAO,DOID","ICD9CM","1"
"DOID:417","autoimmune hypersensitivity disease","ICD9CM:720","","ONTONEO,OHMI,BAO,DOID","ICD9CM","1"
"DOID:11029","pinguecula","ICD9CM:372.51","Pinguecula","BAO,DOID","ICD9CM","1"
"DOID:12351","alcoholic hepatitis","ICD9CM:571.1","Acute alcoholic hepatitis","BAO,DOID","ICD9CM","1"
"DOID:14227","azoospermia","ICD9CM:606.0","Azoospermia","BAO","ICD9CM","1"
"DOID:10516","malignant otitis externa","ICD9CM:380.14","Malignant otitis externa","DOID","ICD9CM","1"
"DOID:10242","ehrlichiosis","ICD9CM:082.40","Ehrlichiosis, unspecified","BAO,DOID","ICD9CM","1"
"DOID:10242","ehrlichiosis","ICD9CM:082.4","","BAO,DOID","ICD9CM","1"
"DOID:2978","carbohydrate metabolic disorder","ICD9CM:271.8","Other specified disorders of carbohydrate transport and metabolism","BAO","ICD9CM","1"
"DOID:8464","flat retinoschisis","ICD9CM:361.11","Flat retinoschisis","DOID","ICD9CM","1"
"DOID:11482","hemopericardium","ICD9CM:423.0","Hemopericardium","BAO,DOID","ICD9CM","1"
"DOID:5655","chiasmal syndrome","ICD9CM:377.5","","DOID","ICD9CM","1"
"DOID:9742","pelvic varices","ICD9CM:456.5","Pelvic varices","BAO,DOID","ICD9CM","1"
"DOID:12276","malignant tumor of undescended testis","ICD9CM:186.0","Malignant neoplasm of undescended testis","DOID","ICD9CM","1"
"DOID:14068","blackwater fever","ICD9CM:084.8","Blackwater fever","BAO","ICD9CM","1"
"DOID:1509","avoidant personality disorder","ICD9CM:301.82","Avoidant personality disorder","MFOMD,BAO","ICD9CM","1"
"DOID:11817","urachus cancer","ICD9CM:188.7","Malignant neoplasm of urachus","DOID","ICD9CM","1"
"DOID:11917","tinea cruris","ICD9CM:110.3","Dermatophytosis of groin and perianal area","BAO,DOID","ICD9CM","1"
"DOID:363","uterine cancer","ICD9CM:179","Malignant neoplasm of uterus, part unspecified","BAO,DOID,CLO","ICD9CM","1"
"DOID:10930","borderline personality disorder","ICD9CM:301.83","Borderline personality disorder","MFOMD,BAO,DOID","ICD9CM","1"
"DOID:13208","background diabetic retinopathy","ICD9CM:362.01","Background diabetic retinopathy","DOID","ICD9CM","1"
"DOID:13208","background diabetic retinopathy","ICD9CM:362.03","Nonproliferative diabetic retinopathy NOS","DOID","ICD9CM","1"
"DOID:11593","bladder lateral wall cancer","ICD9CM:188.2","Malignant neoplasm of lateral wall of urinary bladder","DOID","ICD9CM","1"
"DOID:14107","De Quervain disease","ICD9CM:727.04","Radial styloid tenosynovitis","DOID","ICD9CM","1"
"DOID:11747","uterine adnexa cancer","ICD9CM:183.9","Malignant neoplasm of uterine adnexa, unspecified site","DOID","ICD9CM","1"
"DOID:11747","uterine adnexa cancer","ICD9CM:183","","DOID","ICD9CM","1"
"DOID:9938","dacryocystitis","ICD9CM:375.30","Dacryocystitis, unspecified","BAO,DOID","ICD9CM","1"
"DOID:10024","migraine with aura","ICD9CM:346.0","","BAO,DOID","ICD9CM","1"
"DOID:10428","stable condition keratoconus","ICD9CM:371.61","Keratoconus, stable condition","DOID","ICD9CM","1"
"DOID:10020","ampulla of Vater cancer","ICD9CM:156.2","Malignant neoplasm of ampulla of vater","BAO,DOID","ICD9CM","1"
"DOID:8781","rubella","ICD9CM:056","","BAO,DOID","ICD9CM","1"
"DOID:10568","early yaws","ICD9CM:102.0","Initial lesions of yaws","DOID","ICD9CM","1"
"DOID:10568","early yaws","ICD9CM:102.6","Bone and joint lesions due to yaws","DOID","ICD9CM","1"
"DOID:9072","lethal midline granuloma","ICD9CM:446.3","Lethal midline granuloma","BAO,DOID","ICD9CM","1"
"DOID:8757","gastric mucosal hypertrophy","ICD9CM:535.2","","DOID","ICD9CM","1"
"DOID:10773","bubonic plague","ICD9CM:020.0","Bubonic plague","DOID","ICD9CM","1"
"DOID:1584","acute chest syndrome","ICD9CM:517.3","Acute chest syndrome","BAO","ICD9CM","1"
"DOID:12711","black piedra","ICD9CM:111.3","Black piedra","DOID","ICD9CM","1"
"DOID:572","mononeuritis of upper limb and mononeuritis multiplex","ICD9CM:354","","BAO,DOID","ICD9CM","1"
"DOID:162","cancer","ICD9CM:199","","BAO,VO,OHMI,CLO,DOID","ICD9CM","1"
"DOID:9409","diabetes insipidus","ICD9CM:253.5","Diabetes insipidus","BAO","ICD9CM","1"
"DOID:9383","iridocyclitis","ICD9CM:364.01","Primary iridocyclitis","BAO,DOID","ICD9CM","1"
"DOID:9383","iridocyclitis","ICD9CM:364.2","","BAO,DOID","ICD9CM","1"
"DOID:8661","lip carcinoma in situ","ICD9CM:230.0","Carcinoma in situ of lip, oral cavity, and pharynx","DOID","ICD9CM","1"
"DOID:11165","common wart","ICD9CM:078.1","","BAO,DOID","ICD9CM","1"
"DOID:9650","pathologic nystagmus","ICD9CM:379.50","Nystagmus, unspecified","BAO,DOID","ICD9CM","1"
"DOID:13912","acquired color blindness","ICD9CM:368.55","Acquired color vision deficiencies","DOID","ICD9CM","1"
"DOID:1067","open-angle glaucoma","ICD9CM:365.13","Pigmentary open-angle glaucoma","DOID,BAO","ICD9CM","1"
"DOID:1067","open-angle glaucoma","ICD9CM:365.1","","DOID,BAO","ICD9CM","1"
"DOID:1067","open-angle glaucoma","ICD9CM:365.10","Open-angle glaucoma, unspecified","DOID,BAO","ICD9CM","1"
"DOID:12718","chronic gonococcal salpingitis","ICD9CM:098.37","Gonococcal salpingitis (chronic)","DOID","ICD9CM","1"
"DOID:8956","cowpox","ICD9CM:051.01","Cowpox","BAO,DOID","ICD9CM","1"
"DOID:12140","Chagas disease","ICD9CM:086.2","Chagas' disease without mention of organ involvement","BAO,DOID","ICD9CM","1"
"DOID:9282","ocular hypertension","ICD9CM:365.04","Ocular hypertension","BAO","ICD9CM","1"
"DOID:1245","vulva cancer","ICD9CM:184.4","Malignant neoplasm of vulva, unspecified site","BAO,DOID","ICD9CM","1"
"DOID:12753","corneal staphyloma","ICD9CM:371.73","Corneal staphyloma","BAO,DOID","ICD9CM","1"
"DOID:12144","low compliance bladder","ICD9CM:596.52","Low bladder compliance","BAO","ICD9CM","1"
"DOID:1254","trichostrongylosis","ICD9CM:127.6","Trichostrongyliasis","BAO,DOID","ICD9CM","1"
"DOID:9892","median arcuate ligament syndrome","ICD9CM:447.4","Celiac artery compression syndrome","DOID","ICD9CM","1"
"DOID:560","jaw-winking syndrome","ICD9CM:374.43","Abnormal innervation syndrome of eyelid","DOID","ICD9CM","1"
"DOID:10361","eosinophilic meningitis","ICD9CM:322.1","Eosinophilic meningitis","DOID","ICD9CM","1"
"DOID:9375","Fuchs' heterochromic uveitis","ICD9CM:364.21","Fuchs' heterochromic cyclitis","BAO","ICD9CM","1"
"DOID:11121","pulpitis","ICD9CM:522.0","Pulpitis","BAO,DOID","ICD9CM","1"
"DOID:13711","dental fluorosis","ICD9CM:520.3","Mottled teeth","BAO,DOID","ICD9CM","1"
"DOID:10481","diaphragm disease","ICD9CM:519.4","Disorders of diaphragm","BAO,DOID","ICD9CM","1"
"DOID:100","intestinal infectious disease","ICD9CM:001-009.99","","BAO,DOID","ICD9CM","1"
"DOID:12546","atrophic nonflaccid tympanic membrane","ICD9CM:384.82","Atrophic nonflaccid tympanic membrane","DOID","ICD9CM","1"
"DOID:1279","ocular motility disease","ICD9CM:378.9","Unspecified disorder of eye movements","BAO,DOID","ICD9CM","1"
"DOID:11814","urinary bladder anterior wall cancer","ICD9CM:188.3","Malignant neoplasm of anterior wall of urinary bladder","DOID","ICD9CM","1"
"DOID:8443","brachial plexus lesion","ICD9CM:353.0","Brachial plexus lesions","BAO,DOID","ICD9CM","1"
"DOID:9091","REM sleep behavior disorder","ICD9CM:327.42","REM sleep behavior disorder","MFOMD,DOID","ICD9CM","1"
"DOID:8516","pulmonary embolism and infarction","ICD9CM:415.1","","DOID","ICD9CM","1"
"DOID:84","osteochondritis dissecans","ICD9CM:732.7","Osteochondritis dissecans","BAO,DOID","ICD9CM","1"
"DOID:811","lipodystrophy","ICD9CM:272.6","Lipodystrophy","BAO","ICD9CM","1"
"DOID:14181","calcific tendinitis","ICD9CM:726.11","Calcifying tendinitis of shoulder","BAO,DOID","ICD9CM","1"
"DOID:9675","pulmonary emphysema","ICD9CM:492.8","Other emphysema","BAO,DOID","ICD9CM","1"
"DOID:332","amyotrophic lateral sclerosis","ICD9CM:335.20","Amyotrophic lateral sclerosis","BAO","ICD9CM","1"
"DOID:12192","sigmoid colon cancer","ICD9CM:153.3","Malignant neoplasm of sigmoid colon","BAO","ICD9CM","1"
"DOID:8633","chronic intestinal vascular insufficiency","ICD9CM:557.1","Chronic vascular insufficiency of intestine","BAO,DOID","ICD9CM","1"
"DOID:6050","esophageal disease","ICD9CM:530.9","Unspecified disorder of esophagus","BAO,DOID","ICD9CM","1"
"DOID:6050","esophageal disease","ICD9CM:530","","BAO,DOID","ICD9CM","1"
"DOID:2251","hypertrophic elongation of cervix","ICD9CM:622.6","Hypertrophic elongation of cervix","DOID","ICD9CM","1"
"DOID:13206","nodular prostate","ICD9CM:600.1","","DOID","ICD9CM","1"
"DOID:3696","acute sanguinous otitis media","ICD9CM:381.03","Acute sanguinous otitis media","DOID","ICD9CM","1"
"DOID:13487","childhood disintegrative disease","ICD9CM:299.1","","MFOMD,BAO","ICD9CM","1"
"DOID:10931","dependent personality disorder","ICD9CM:301.6","Dependent personality disorder","MFOMD,BAO,DOID","ICD9CM","1"
"DOID:10247","pleurisy","ICD9CM:511.8","","BAO,DOID","ICD9CM","1"
"DOID:14443","cholinergic urticaria","ICD9CM:708.5","Cholinergic urticaria","BAO","ICD9CM","1"
"DOID:8442","paralytic ileus","ICD9CM:560.1","Paralytic ileus","DOID","ICD9CM","1"
"DOID:12750","cyclosporiasis","ICD9CM:007.5","Cyclosporiasis","DOID","ICD9CM","1"
"DOID:9307","rectal prolapse","ICD9CM:569.1","Rectal prolapse","BAO","ICD9CM","1"
"DOID:13068","renal osteodystrophy","ICD9CM:588.0","Renal osteodystrophy","BAO,DOID","ICD9CM","1"
"DOID:450","myotonic disease","ICD9CM:359.2","","BAO,DOID","ICD9CM","1"
"DOID:10544","pylorus cancer","ICD9CM:151.1","Malignant neoplasm of pylorus","DOID","ICD9CM","1"
"DOID:8465","retinoschisis","ICD9CM:361.10","Retinoschisis, unspecified","BAO,DOID","ICD9CM","1"
"DOID:4645","retinal cancer","ICD9CM:190.5","Malignant neoplasm of retina","BAO,DOID","ICD9CM","1"
"DOID:10754","otitis media","ICD9CM:382.9","Unspecified otitis media","BAO,DOID","ICD9CM","1"
"DOID:11889","female breast nipple and areola cancer","ICD9CM:174.0","Malignant neoplasm of nipple and areola of female breast","DOID","ICD9CM","1"
"DOID:120","female genital cancer","ICD9CM:184","","BAO,DOID,CLO","ICD9CM","1"
"DOID:13014","shipyard eye","ICD9CM:077.1","Epidemic keratoconjunctivitis","BAO,DOID","ICD9CM","1"
"DOID:14557","primary pulmonary hypertension","ICD9CM:416.0","Primary pulmonary hypertension","BAO,DOID","ICD9CM","1"
"DOID:8719","in situ carcinoma","ICD9CM:234.9","Carcinoma in situ, site unspecified","BAO,DOID","ICD9CM","1"
"DOID:8719","in situ carcinoma","ICD9CM:230-234.99","","BAO,DOID","ICD9CM","1"
"DOID:11668","hypopigmentation of eyelid","ICD9CM:374.53","Hypopigmentation of eyelid","DOID","ICD9CM","1"
"DOID:14192","bicipital tenosynovitis","ICD9CM:726.12","Bicipital tenosynovitis","DOID","ICD9CM","1"
"DOID:9893","periodontosis","ICD9CM:523.5","Periodontosis","DOID","ICD9CM","1"
"DOID:11488","idiopathic peripheral autonomic neuropathy","ICD9CM:337.0","","DOID","ICD9CM","1"
"DOID:9663","aphthous stomatitis","ICD9CM:528.2","Oral aphthae","BAO,DOID","ICD9CM","1"
"DOID:14067","Plasmodium falciparum malaria","ICD9CM:084.0","Falciparum malaria [malignant tertian]","VO","ICD9CM","1"
"DOID:1475","lymphangioma","ICD9CM:228.1","Lymphangioma, any site","BAO","ICD9CM","1"
"DOID:11994","atrophy of testis","ICD9CM:608.3","Atrophy of testis","BAO,DOID","ICD9CM","1"
"DOID:9682","yellow fever","ICD9CM:060","","BAO,DOID","ICD9CM","1"
"DOID:9682","yellow fever","ICD9CM:060.9","Yellow fever, unspecified","BAO,DOID","ICD9CM","1"
"DOID:11693","acute apical periodontitis","ICD9CM:522.4","Acute apical periodontitis of pulpal origin","BAO,DOID","ICD9CM","1"
"DOID:229","female reproductive system disease","ICD9CM:629.9","Unspecified disorder of female genital organs","ONTONEO,BAO","ICD9CM","1"
"DOID:14026","folic acid deficiency anemia","ICD9CM:281.2","Folate-deficiency anemia","BAO","ICD9CM","1"
"DOID:709","splenic manifestation of hairy cell leukemia","ICD9CM:202.47","Leukemic reticuloendotheliosis, spleen","DOID","ICD9CM","1"
"DOID:8252","chronic rhinitis","ICD9CM:472.0","Chronic rhinitis","DOID","ICD9CM","1"
"DOID:11257","social phobia","ICD9CM:300.23","Social phobia","MFOMD,DOID","ICD9CM","1"
"DOID:13549","interval angle-closure glaucoma","ICD9CM:365.21","Intermittent angle-closure glaucoma","BAO","ICD9CM","1"
"DOID:12265","chronic salpingo-oophoritis","ICD9CM:614.1","Chronic salpingitis and oophoritis","DOID","ICD9CM","1"
"DOID:9598","fasciitis","ICD9CM:729.4","Fasciitis, unspecified","BAO,DOID","ICD9CM","1"
"DOID:11746","parametrium malignant neoplasm","ICD9CM:183.4","Malignant neoplasm of parametrium","DOID","ICD9CM","1"
"DOID:9720","vitreous disease","ICD9CM:379.24","Other vitreous opacities","BAO,DOID","ICD9CM","1"
"DOID:11432","endometriosis of ovary","ICD9CM:617.1","Endometriosis of ovary","DOID","ICD9CM","1"
"DOID:9574","choanal atresia","ICD9CM:748.0","Choanal atresia","BAO,DOID","ICD9CM","1"
"DOID:9923","developmental coordination disorder","ICD9CM:315.4","Developmental coordination disorder","MFOMD,BAO,DOID","ICD9CM","1"
"DOID:9140","xeroderma of eyelid","ICD9CM:373.33","Xeroderma of eyelid","DOID","ICD9CM","1"
"DOID:0080179","haemophilus meningitis","ICD9CM:320.0","Hemophilus meningitis","DOID","ICD9CM","1"
"DOID:10456","tonsillitis","ICD9CM:474.00","Chronic tonsillitis","BAO,DOID","ICD9CM","1"
"DOID:348","blepharochalasis","ICD9CM:374.34","Blepharochalasis","BAO","ICD9CM","1"
"DOID:4156","primary syphilis","ICD9CM:091","","BAO,DOID","ICD9CM","1"
"DOID:2460","anterior dislocation of lens","ICD9CM:379.33","Anterior dislocation of lens","DOID","ICD9CM","1"
"DOID:9265","histidine metabolism disease","ICD9CM:270.5","Disturbances of histidine metabolism","BAO","ICD9CM","1"
"DOID:11374","anal spasm","ICD9CM:564.6","Anal spasm","DOID","ICD9CM","1"
"DOID:11242","plethora of newborn","ICD9CM:776.4","Polycythemia neonatorum","DOID","ICD9CM","1"
"DOID:12785","diabetic polyneuropathy","ICD9CM:357.2","Polyneuropathy in diabetes","DOID","ICD9CM","1"
"DOID:10423","acute pericementitis","ICD9CM:523.33","Acute periodontitis","DOID","ICD9CM","1"
"DOID:10423","acute pericementitis","ICD9CM:523.3","","DOID","ICD9CM","1"
"DOID:528","hydrarthrosis","ICD9CM:719.08","Effusion of joint, other specified sites","BAO","ICD9CM","1"
"DOID:12010","anterior ischemic optic neuropathy","ICD9CM:377.41","Ischemic optic neuropathy","BAO","ICD9CM","1"
"DOID:9743","diabetic neuropathy","ICD9CM:250.6","","BAO,DOID","ICD9CM","1"
"DOID:11594","ring staphyloma","ICD9CM:379.15","Ring staphyloma","DOID","ICD9CM","1"
"DOID:869","cholesteatoma","ICD9CM:385.30","Cholesteatoma, unspecified","BAO","ICD9CM","1"
"DOID:3481","septicemic plague","ICD9CM:020.2","Septicemic plague","DOID","ICD9CM","1"
"DOID:8622","measles","ICD9CM:055","","BAO,DOID","ICD9CM","1"
"DOID:9207","periodic limb movement disorder","ICD9CM:327.51","Periodic limb movement disorder","MFOMD","ICD9CM","1"
"DOID:9736","blue drum syndrome","ICD9CM:381.02","Acute mucoid otitis media","DOID","ICD9CM","1"
"DOID:10519","chronic fungal otitis externa","ICD9CM:380.15","Chronic mycotic otitis externa","DOID","ICD9CM","1"
"DOID:8484","maple bark strippers' lung","ICD9CM:495.6","Maple bark-strippers' lung","DOID","ICD9CM","1"
"DOID:14225","acute frontal sinusitis","ICD9CM:461.1","Acute frontal sinusitis","ONTONEO,BAO","ICD9CM","1"
"DOID:12638","hypertrophic pyloric stenosis","ICD9CM:750.5","Congenital hypertrophic pyloric stenosis","DOID","ICD9CM","1"
"DOID:13676","posterior scleritis","ICD9CM:379.07","Posterior scleritis","DOID","ICD9CM","1"
"DOID:5587","Volkmann contracture","ICD9CM:958.6","Volkmann's ischemic contracture","DOID","ICD9CM","1"
"DOID:8991","cervix uteri carcinoma in situ","ICD9CM:233.1","Carcinoma in situ of cervix uteri","BAO,DOID","ICD9CM","1"
"DOID:8448","intestinal impaction","ICD9CM:560.39","Other impaction of intestine","DOID","ICD9CM","1"
"DOID:8858","tonsil cancer","ICD9CM:146.0","Malignant neoplasm of tonsil","DOID","ICD9CM","1"
"DOID:12580","Cri-Du-Chat syndrome","ICD9CM:758.31","Cri-du-chat syndrome","BAO,DOID","ICD9CM","1"
"DOID:10852","middle ear cholesterol granuloma","ICD9CM:385.82","Cholesterin granuloma of middle ear and mastoid","DOID","ICD9CM","1"
"DOID:1342","congenital hypoplastic anemia","ICD9CM:284.0","","BAO,DOID","ICD9CM","1"
"DOID:11379","gnathomiasis","ICD9CM:128.1","Gnathostomiasis","BAO,DOID","ICD9CM","1"
"DOID:12257","medulloadrenal hyperfunction","ICD9CM:255.6","Medulloadrenal hyperfunction","DOID","ICD9CM","1"
"DOID:4919","renal pelvis carcinoma","ICD9CM:189.1","Malignant neoplasm of renal pelvis","BAO,DOID","ICD9CM","1"
"DOID:11558","acute allergic serous otitis media","ICD9CM:381.04","Acute allergic serous otitis media","DOID","ICD9CM","1"
"DOID:14089","root caries","ICD9CM:521.08","Dental caries of root surface","BAO,DOID","ICD9CM","1"
"DOID:11364","lens subluxation","ICD9CM:379.32","Subluxation of lens","BAO,DOID","ICD9CM","1"
"DOID:8861","pulmonary subvalvular stenosis","ICD9CM:746.83","Infundibular pulmonic stenosis","ONTONEO,DOID","ICD9CM","1"
"DOID:5976","occlusion precerebral artery","ICD9CM:433.9","","BAO,DOID","ICD9CM","1"
"DOID:5976","occlusion precerebral artery","ICD9CM:433.3","","BAO","ICD9CM","1"
"DOID:5976","occlusion precerebral artery","ICD9CM:433","","BAO,DOID","ICD9CM","1"
"DOID:10747","lymphoid leukemia","ICD9CM:204.2","","BAO,CLO","ICD9CM","1"
"DOID:11282","solar retinopathy","ICD9CM:363.31","Solar retinopathy","DOID","ICD9CM","1"
"DOID:10518","beach ear","ICD9CM:380.12","Acute swimmers' ear","DOID","ICD9CM","1"
"DOID:9936","chronic canaliculitis","ICD9CM:375.41","Chronic canaliculitis","DOID","ICD9CM","1"
"DOID:13138","acute proliferative glomerulonephritis","ICD9CM:580.0","Acute glomerulonephritis with lesion of proliferative glomerulonephritis","BAO","ICD9CM","1"
"DOID:13942","acute gonococcal salpingitis","ICD9CM:098.17","Gonococcal salpingitis, specified as acute","DOID","ICD9CM","1"
"DOID:11177","total internal ophthalmoplegia","ICD9CM:367.52","Total or complete internal ophthalmoplegia","DOID","ICD9CM","1"
"DOID:8930","retromolar area cancer","ICD9CM:145.6","Malignant neoplasm of retromolar area","DOID","ICD9CM","1"
"DOID:7138","cystitis cystica","ICD9CM:595.81","Cystitis cystica","DOID","ICD9CM","1"
"DOID:11830","myopia","ICD9CM:367.1","Myopia","DOID,BAO","ICD9CM","1"
"DOID:10128","venous insufficiency","ICD9CM:459.81","Venous (peripheral) insufficiency, unspecified","BAO,DOID","ICD9CM","1"
"DOID:12570","phacolytic glaucoma","ICD9CM:365.51","Phacolytic glaucoma","DOID","ICD9CM","1"
"DOID:1729","retinal vascular occlusion","ICD9CM:362.30","Retinal vascular occlusion, unspecified","BAO","ICD9CM","1"
"DOID:1729","retinal vascular occlusion","ICD9CM:362.3","","BAO","ICD9CM","1"
"DOID:1172","hyperlipoproteinemia type IV","ICD9CM:272.1","Pure hyperglyceridemia","BAO,DOID","ICD9CM","1"
"DOID:8512","puerperal pulmonary embolism","ICD9CM:673","","DOID","ICD9CM","1"
"DOID:13417","alexia","ICD9CM:315.01","Alexia","MFOMD,DOID","ICD9CM","1"
"DOID:9714","occlusion of gallbladder","ICD9CM:575.2","Obstruction of gallbladder","BAO,DOID","ICD9CM","1"
"DOID:10174","lacrimal passage granuloma","ICD9CM:375.81","Granuloma of lacrimal passages","DOID","ICD9CM","1"
"DOID:9230","pompholyx","ICD9CM:705.81","Dyshidrosis","BAO","ICD9CM","1"
"DOID:11034","contact lens corneal edema","ICD9CM:371.24","Corneal edema due to wearing of contact lenses","DOID","ICD9CM","1"
"DOID:418","systemic scleroderma","ICD9CM:710.1","Systemic sclerosis","BAO,DOID","ICD9CM","1"
"DOID:11037","dissociative amnesia","ICD9CM:300.12","Dissociative amnesia","MFOMD,BAO,DOID","ICD9CM","1"
"DOID:0060187","diversion colitis","ICD9CM:558.9","Other and unspecified noninfectious gastroenteritis and colitis","DOID","ICD9CM","1"
"DOID:0060187","diversion colitis","ICD9CM:558","","DOID","ICD9CM","1"
"DOID:12311","stromal corneal pigmentation","ICD9CM:371.12","Stromal corneal pigmentations","DOID","ICD9CM","1"
"DOID:13461","urethral intrinsic sphincter deficiency","ICD9CM:599.82","Intrinsic (urethral) sphincter deficiency [ISD]","BAO","ICD9CM","1"
"DOID:8913","dermatophytosis","ICD9CM:110","","BAO,DOID","ICD9CM","1"
"DOID:8913","dermatophytosis","ICD9CM:110.9","Dermatophytosis of unspecified site","BAO,DOID","ICD9CM","1"
"DOID:4030","eosinophilic gastritis","ICD9CM:535.7","","DOID","ICD9CM","1"
"DOID:8498","hereditary night blindness","ICD9CM:368.61","Congenital night blindness","BAO,DOID","ICD9CM","1"
"DOID:9538","multiple myeloma","ICD9CM:203.0","","BAO,CLO,DOID","ICD9CM","1"
"DOID:8398","osteoarthritis","ICD9CM:715.3","","BAO,DOID","ICD9CM","1"
"DOID:9903","meibomian cyst","ICD9CM:373.2","Chalazion","DOID","ICD9CM","1"
"DOID:10744","broad ligament malignant neoplasm","ICD9CM:183.3","Malignant neoplasm of broad ligament of uterus","DOID","ICD9CM","1"
"DOID:10079","cysticercosis","ICD9CM:123.1","Cysticercosis","BAO,DOID","ICD9CM","1"
"DOID:10873","Kuhnt-Junius degeneration","ICD9CM:362.52","Exudative senile macular degeneration","BAO,DOID","ICD9CM","1"
"DOID:8517","acute cor pulmonale","ICD9CM:415.0","Acute cor pulmonale","BAO,DOID","ICD9CM","1"
"DOID:8955","sideroblastic anemia","ICD9CM:285.0","Sideroblastic anemia","BAO,DOID","ICD9CM","1"
"DOID:11797","chronic laryngitis","ICD9CM:476.0","Chronic laryngitis","DOID","ICD9CM","1"
"DOID:3362","coronary aneurysm","ICD9CM:414.11","Aneurysm of coronary vessels","BAO,DOID","ICD9CM","1"
"DOID:13241","Behcet's disease","ICD9CM:136.1","Behcet's syndrome","DOID","ICD9CM","1"
"DOID:10600","chronic tic disorder","ICD9CM:307.22","Chronic motor or vocal tic disorder","MFOMD,BAO,DOID","ICD9CM","1"
"DOID:10864","partial third-nerve palsy","ICD9CM:378.51","Third or oculomotor nerve palsy, partial","DOID","ICD9CM","1"
"DOID:10787","premature menopause","ICD9CM:256.31","Premature menopause","DOID","ICD9CM","1"
"DOID:0060859","salmonellosis","ICD9CM:003.0","Salmonella gastroenteritis","BAO,DOID","ICD9CM","1"
"DOID:1529","penile disease","ICD9CM:607.8","","BAO","ICD9CM","1"
"DOID:1529","penile disease","ICD9CM:607.89","Other specified disorders of penis","BAO","ICD9CM","1"
"DOID:10211","cholelithiasis","ICD9CM:574.5","","BAO,DOID","ICD9CM","1"
"DOID:9395","croup","ICD9CM:464.4","Croup","BAO","ICD9CM","1"
